Kiosk,Client Nationality,Month,active_contracts,new_contracts,terminations,prev_active,churn_rate,retention_rate,net_change
Marina Mall,Unknown,2024-03-01,6,3,1,3.0,0.3333333333333333,0.6666666666666667,3.0
Marina Mall,Unknown,2024-04-01,6,1,1,6.0,0.16666666666666666,0.8333333333333334,0.0
Marina Mall,Unknown,2024-05-01,7,2,2,6.0,0.3333333333333333,0.6666666666666667,1.0
Marina Mall,Unknown,2024-06-01,5,0,1,7.0,0.14285714285714285,0.8571428571428572,-2.0
Marina Mall,Unknown,2024-07-01,7,3,2,5.0,0.4,0.6,2.0
Marina Mall,Unknown,2024-08-01,7,2,2,7.0,0.2857142857142857,0.7142857142857143,0.0
Marina Mall,Unknown,2024-09-01,6,1,2,7.0,0.2857142857142857,0.7142857142857143,-1.0
Marina Mall,Unknown,2024-10-01,5,1,0,6.0,0.0,1.0,-1.0
Marina Mall,Unknown,2024-11-01,9,4,0,5.0,0.0,1.0,4.0
Marina Mall,Unknown,2024-12-01,9,0,1,9.0,0.1111111111111111,0.8888888888888888,0.0
Marina Mall,Unknown,2025-01-01,8,0,0,9.0,0.0,1.0,-1.0
Marina Mall,Unknown,2025-02-01,8,0,2,8.0,0.25,0.75,0.0
Marina Mall,Unknown,2025-03-01,7,1,1,8.0,0.125,0.875,-1.0
Marina Mall,Unknown,2025-04-01,9,3,1,7.0,0.14285714285714285,0.8571428571428572,2.0
Marina Mall,Unknown,2025-05-01,10,2,1,9.0,0.1111111111111111,0.8888888888888888,1.0
Marina Mall,Unknown,2025-06-01,9,0,0,10.0,0.0,1.0,-1.0
Marina Mall,Unknown,2025-07-01,13,4,2,9.0,0.2222222222222222,0.7777777777777778,4.0
Marina Mall,Unknown,2025-08-01,13,2,2,13.0,0.15384615384615385,0.8461538461538461,0.0
Marina Mall,Unknown,2025-09-01,13,2,1,13.0,0.07692307692307693,0.9230769230769231,0.0
Marina Mall,Unknown,2025-10-01,14,2,0,13.0,0.0,1.0,1.0
Marina Mall,Unknown,2025-11-01,16,2,0,14.0,0.0,1.0,2.0
Marina Mall,Zimbabwean,2024-12-01,2,2,1,0.0,,,2.0
Marina Mall,Zimbabwean,2025-01-01,1,0,0,2.0,0.0,1.0,-1.0
Marina Mall,Zimbabwean,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Marina Mall,Zimbabwean,2025-03-01,2,1,0,1.0,0.0,1.0,1.0
Marina Mall,Zimbabwean,2025-04-01,2,0,0,2.0,0.0,1.0,0.0
Marina Mall,Zimbabwean,2025-05-01,2,0,0,2.0,0.0,1.0,0.0
Marina Mall,Zimbabwean,2025-06-01,2,0,0,2.0,0.0,1.0,0.0
Marina Mall,Zimbabwean,2025-07-01,2,0,0,2.0,0.0,1.0,0.0
Marina Mall,Zimbabwean,2025-08-01,2,0,0,2.0,0.0,1.0,0.0
Marina Mall,Zimbabwean,2025-09-01,2,0,0,2.0,0.0,1.0,0.0
Marina Mall,Zimbabwean,2025-10-01,2,0,0,2.0,0.0,1.0,0.0
Marina Mall,Zimbabwean,2025-11-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2024-07-01,1,1,0,0.0,,,1.0
Meadows souk shop,Afghan,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Afghan,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,American,2023-01-01,1,1,1,0.0,,,1.0
Meadows souk shop,American,2023-08-01,2,2,0,1.0,0.0,1.0,1.0
Meadows souk shop,American,2023-09-01,3,1,1,2.0,0.5,0.5,1.0
Meadows souk shop,American,2023-10-01,2,0,0,3.0,0.0,1.0,-1.0
Meadows souk shop,American,2023-11-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,American,2023-12-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,American,2024-01-01,3,1,0,2.0,0.0,1.0,1.0
Meadows souk shop,American,2024-02-01,4,1,0,3.0,0.0,1.0,1.0
Meadows souk shop,American,2024-03-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2024-04-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2024-05-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2024-06-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2024-07-01,4,0,1,4.0,0.25,0.75,0.0
Meadows souk shop,American,2024-08-01,3,0,1,4.0,0.25,0.75,-1.0
Meadows souk shop,American,2024-09-01,2,0,0,3.0,0.0,1.0,-1.0
Meadows souk shop,American,2024-10-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,American,2024-11-01,4,2,0,2.0,0.0,1.0,2.0
Meadows souk shop,American,2024-12-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2025-01-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2025-02-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2025-03-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2025-04-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2025-05-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2025-06-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2025-07-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2025-08-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2025-09-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,American,2025-10-01,4,0,1,4.0,0.25,0.75,0.0
Meadows souk shop,American,2025-11-01,3,0,0,4.0,0.0,1.0,-1.0
Meadows souk shop,Argentinean,2024-09-01,1,1,0,0.0,,,1.0
Meadows souk shop,Argentinean,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Argentinean,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2023-10-01,1,1,0,0.0,,,1.0
Meadows souk shop,Armenian,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Armenian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Australian,2023-01-01,1,1,0,0.0,,,1.0
Meadows souk shop,Australian,2023-02-01,2,1,0,1.0,0.0,1.0,1.0
Meadows souk shop,Australian,2023-03-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2023-04-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2023-05-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2023-06-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2023-07-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2023-08-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2023-09-01,2,0,1,2.0,0.5,0.5,0.0
Meadows souk shop,Australian,2023-10-01,2,1,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2023-11-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2023-12-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2024-01-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2024-02-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2024-03-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2024-04-01,3,1,0,2.0,0.0,1.0,1.0
Meadows souk shop,Australian,2024-05-01,3,0,1,3.0,0.3333333333333333,0.6666666666666667,0.0
Meadows souk shop,Australian,2024-06-01,2,0,0,3.0,0.0,1.0,-1.0
Meadows souk shop,Australian,2024-07-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2024-08-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Australian,2024-09-01,3,1,0,2.0,0.0,1.0,1.0
Meadows souk shop,Australian,2024-10-01,3,0,0,3.0,0.0,1.0,0.0
Meadows souk shop,Australian,2024-11-01,3,0,0,3.0,0.0,1.0,0.0
Meadows souk shop,Australian,2024-12-01,4,1,0,3.0,0.0,1.0,1.0
Meadows souk shop,Australian,2025-01-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,Australian,2025-02-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,Australian,2025-03-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,Australian,2025-04-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,Australian,2025-05-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,Australian,2025-06-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,Australian,2025-07-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,Australian,2025-08-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,Australian,2025-09-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,Australian,2025-10-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,Australian,2025-11-01,4,0,0,4.0,0.0,1.0,0.0
Meadows souk shop,Austrian,2025-01-01,1,1,0,0.0,,,1.0
Meadows souk shop,Austrian,2025-02-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Austrian,2025-03-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Austrian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Austrian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Austrian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Austrian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Austrian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Austrian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Austrian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Austrian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Belgian,2023-09-01,1,1,0,0.0,,,1.0
Meadows souk shop,Belgian,2023-10-01,1,0,1,1.0,1.0,0.0,0.0
Meadows souk shop,Belgian,2023-11-01,1,1,0,1.0,0.0,1.0,0.0
Meadows souk shop,Belgian,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Belgian,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Belgian,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Belgian,2024-03-01,1,0,1,1.0,1.0,0.0,0.0
Meadows souk shop,Brazilian,2023-01-01,1,1,0,0.0,,,1.0
Meadows souk shop,Brazilian,2023-02-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2023-03-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2023-04-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2023-05-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2023-06-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2023-07-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2024-06-01,2,1,0,1.0,0.0,1.0,1.0
Meadows souk shop,Brazilian,2024-07-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2024-08-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2024-09-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2024-10-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2024-11-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2024-12-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2025-01-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2025-02-01,2,0,1,2.0,0.5,0.5,0.0
Meadows souk shop,Brazilian,2025-03-01,1,0,0,2.0,0.0,1.0,-1.0
Meadows souk shop,Brazilian,2025-04-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2025-05-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2025-06-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2025-07-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2025-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Brazilian,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,British,2023-01-01,1,1,0,0.0,,,1.0
Meadows souk shop,British,2023-02-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,British,2023-03-01,3,2,0,1.0,0.0,1.0,2.0
Meadows souk shop,British,2023-04-01,5,2,0,3.0,0.0,1.0,2.0
Meadows souk shop,British,2023-05-01,8,3,0,5.0,0.0,1.0,3.0
Meadows souk shop,British,2023-06-01,9,1,1,8.0,0.125,0.875,1.0
Meadows souk shop,British,2023-07-01,8,0,0,9.0,0.0,1.0,-1.0
Meadows souk shop,British,2023-08-01,11,3,0,8.0,0.0,1.0,3.0
Meadows souk shop,British,2023-09-01,12,1,2,11.0,0.18181818181818182,0.8181818181818181,1.0
Meadows souk shop,British,2023-10-01,11,1,0,12.0,0.0,1.0,-1.0
Meadows souk shop,British,2023-11-01,15,4,0,11.0,0.0,1.0,4.0
Meadows souk shop,British,2023-12-01,15,0,0,15.0,0.0,1.0,0.0
Meadows souk shop,British,2024-01-01,18,3,0,15.0,0.0,1.0,3.0
Meadows souk shop,British,2024-02-01,21,3,0,18.0,0.0,1.0,3.0
Meadows souk shop,British,2024-03-01,21,0,0,21.0,0.0,1.0,0.0
Meadows souk shop,British,2024-04-01,22,1,0,21.0,0.0,1.0,1.0
Meadows souk shop,British,2024-05-01,23,1,1,22.0,0.045454545454545456,0.9545454545454546,1.0
Meadows souk shop,British,2024-06-01,22,0,1,23.0,0.043478260869565216,0.9565217391304348,-1.0
Meadows souk shop,British,2024-07-01,22,1,0,22.0,0.0,1.0,0.0
Meadows souk shop,British,2024-08-01,24,2,1,22.0,0.045454545454545456,0.9545454545454546,2.0
Meadows souk shop,British,2024-09-01,26,3,1,24.0,0.041666666666666664,0.9583333333333334,2.0
Meadows souk shop,British,2024-10-01,25,0,1,26.0,0.038461538461538464,0.9615384615384616,-1.0
Meadows souk shop,British,2024-11-01,25,1,0,25.0,0.0,1.0,0.0
Meadows souk shop,British,2024-12-01,28,3,0,25.0,0.0,1.0,3.0
Meadows souk shop,British,2025-01-01,28,0,2,28.0,0.07142857142857142,0.9285714285714286,0.0
Meadows souk shop,British,2025-02-01,26,0,2,28.0,0.07142857142857142,0.9285714285714286,-2.0
Meadows souk shop,British,2025-03-01,25,1,1,26.0,0.038461538461538464,0.9615384615384616,-1.0
Meadows souk shop,British,2025-04-01,24,0,1,25.0,0.04,0.96,-1.0
Meadows souk shop,British,2025-05-01,23,0,1,24.0,0.041666666666666664,0.9583333333333334,-1.0
Meadows souk shop,British,2025-06-01,22,0,2,23.0,0.08695652173913043,0.9130434782608696,-1.0
Meadows souk shop,British,2025-07-01,20,0,0,22.0,0.0,1.0,-2.0
Meadows souk shop,British,2025-08-01,20,0,0,20.0,0.0,1.0,0.0
Meadows souk shop,British,2025-09-01,20,0,2,20.0,0.1,0.9,0.0
Meadows souk shop,British,2025-10-01,18,0,0,20.0,0.0,1.0,-2.0
Meadows souk shop,British,2025-11-01,18,0,0,18.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2023-03-01,1,1,0,0.0,,,1.0
Meadows souk shop,Canadian,2023-04-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2023-05-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2023-06-01,2,1,1,1.0,1.0,0.0,1.0
Meadows souk shop,Canadian,2023-07-01,1,0,0,2.0,0.0,1.0,-1.0
Meadows souk shop,Canadian,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2023-09-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2023-12-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2024-03-01,2,1,0,1.0,0.0,1.0,1.0
Meadows souk shop,Canadian,2024-04-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2024-05-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2024-06-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2024-07-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2024-08-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2024-09-01,3,1,0,2.0,0.0,1.0,1.0
Meadows souk shop,Canadian,2024-10-01,3,0,0,3.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2024-11-01,4,1,1,3.0,0.3333333333333333,0.6666666666666667,1.0
Meadows souk shop,Canadian,2024-12-01,7,4,0,4.0,0.0,1.0,3.0
Meadows souk shop,Canadian,2025-01-01,8,1,0,7.0,0.0,1.0,1.0
Meadows souk shop,Canadian,2025-02-01,9,1,0,8.0,0.0,1.0,1.0
Meadows souk shop,Canadian,2025-03-01,9,0,0,9.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2025-04-01,9,0,1,9.0,0.1111111111111111,0.8888888888888888,0.0
Meadows souk shop,Canadian,2025-05-01,8,0,0,9.0,0.0,1.0,-1.0
Meadows souk shop,Canadian,2025-06-01,8,0,0,8.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2025-07-01,8,0,0,8.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2025-08-01,8,0,0,8.0,0.0,1.0,0.0
Meadows souk shop,Canadian,2025-09-01,8,0,1,8.0,0.125,0.875,0.0
Meadows souk shop,Canadian,2025-10-01,7,0,1,8.0,0.125,0.875,-1.0
Meadows souk shop,Canadian,2025-11-01,6,0,0,7.0,0.0,1.0,-1.0
Meadows souk shop,Chinese,2023-09-01,1,1,0,0.0,,,1.0
Meadows souk shop,Chinese,2023-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Chinese,2023-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Chinese,2023-12-01,1,0,1,1.0,1.0,0.0,0.0
Meadows souk shop,Chinese,2024-01-01,1,1,1,1.0,1.0,0.0,0.0
Meadows souk shop,Chinese,2024-09-01,1,1,0,1.0,0.0,1.0,0.0
Meadows souk shop,Chinese,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Chinese,2024-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Chinese,2024-12-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Chinese,2025-01-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Chinese,2025-02-01,1,0,1,1.0,1.0,0.0,0.0
Meadows souk shop,Croatian,2023-04-01,1,1,0,0.0,,,1.0
Meadows souk shop,Croatian,2023-05-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Croatian,2023-06-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Croatian,2023-07-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Croatian,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Croatian,2023-09-01,1,0,1,1.0,1.0,0.0,0.0
Meadows souk shop,Cypriot,2023-12-01,1,1,0,0.0,,,1.0
Meadows souk shop,Cypriot,2024-01-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2024-02-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2024-03-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2024-04-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2024-05-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2024-06-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2024-07-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2024-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2024-09-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2024-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2024-11-01,2,1,0,1.0,0.0,1.0,1.0
Meadows souk shop,Cypriot,2024-12-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2025-01-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2025-02-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2025-03-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2025-04-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2025-05-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2025-06-01,2,0,0,2.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2025-07-01,2,0,1,2.0,0.5,0.5,0.0
Meadows souk shop,Cypriot,2025-08-01,1,0,0,2.0,0.0,1.0,-1.0
Meadows souk shop,Cypriot,2025-09-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2025-10-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Cypriot,2025-11-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Danish,2023-07-01,1,1,0,0.0,,,1.0
Meadows souk shop,Danish,2023-08-01,1,0,0,1.0,0.0,1.0,0.0
Meadows souk shop,Danish,2023-09-01,1,0,1,1.0,1.0,0.0,0.0
Meadows souk shop,Dutch,2024-01-01,1,1,0,0.0,,,1.0
Meadows souk shop,Dutch,2024-02-01,1,0,1,1.0,1.0,0.0,0.0
Meadows souk shop,Dutch,2024-03-01,1,1,1,1.0,1.0,0.0,0.0
Meadows souk shop,Egyptian,2023-04-01,1,1,0,0.0,,,1.0
